Removed Pin From Net: NetName=GND Pin=C9A-1
Removed Pin From Net: NetName=5V_U2A Pin=C9A-2
Removed Pin From Net: NetName=GND Pin=C9B-1
Removed Pin From Net: NetName=5V_U2B Pin=C9B-2
Removed Pin From Net: NetName=GND Pin=C9C-1
Removed Pin From Net: NetName=5V_U2C Pin=C9C-2
Removed Pin From Net: NetName=GND Pin=C10A-1
Removed Pin From Net: NetName=5V_U2A Pin=C10A-2
Removed Pin From Net: NetName=GND Pin=C10B-1
Removed Pin From Net: NetName=5V_U2B Pin=C10B-2
Removed Pin From Net: NetName=GND Pin=C10C-1
Removed Pin From Net: NetName=5V_U2C Pin=C10C-2
Removed Pin From Net: NetName=GND Pin=C52-1
Removed Pin From Net: NetName=5V_U11 Pin=C52-2
Removed Pin From Net: NetName=GND Pin=C105-1
Removed Pin From Net: NetName=5V_U11 Pin=C105-2
Removed Pin From Net: NetName=PHASE_CONNECTOR_1 Pin=U2A-1
Removed Pin From Net: NetName=GND Pin=U2A-2
Removed Pin From Net: NetName=1V5_REF Pin=U2A-3
Removed Pin From Net: NetName=GND Pin=U2A-4
Removed Pin From Net: NetName=I_OUTA Pin=U2A-5
Removed Pin From Net: NetName=5V_U2A Pin=U2A-6
Removed Pin From Net: NetName=1V5_REF Pin=U2A-7
Removed Pin From Net: NetName=GND_TOPA Pin=U2A-8
Removed Pin From Net: NetName=PHASE_CONNECTOR_2 Pin=U2B-1
Removed Pin From Net: NetName=GND Pin=U2B-2
Removed Pin From Net: NetName=1V5_REF Pin=U2B-3
Removed Pin From Net: NetName=GND Pin=U2B-4
Removed Pin From Net: NetName=I_OUTB Pin=U2B-5
Removed Pin From Net: NetName=5V_U2B Pin=U2B-6
Removed Pin From Net: NetName=1V5_REF Pin=U2B-7
Removed Pin From Net: NetName=GND_TOPB Pin=U2B-8
Removed Pin From Net: NetName=PHASE_CONNECTOR_3 Pin=U2C-1
Removed Pin From Net: NetName=GND Pin=U2C-2
Removed Pin From Net: NetName=1V5_REF Pin=U2C-3
Removed Pin From Net: NetName=GND Pin=U2C-4
Removed Pin From Net: NetName=I_OUTC Pin=U2C-5
Removed Pin From Net: NetName=5V_U2C Pin=U2C-6
Removed Pin From Net: NetName=1V5_REF Pin=U2C-7
Removed Pin From Net: NetName=GND_TOPC Pin=U2C-8
Removed Pin From Net: NetName=-V_DC Pin=U11-1
Removed Pin From Net: NetName=GND Pin=U11-2
Removed Pin From Net: NetName=1V5_REF Pin=U11-3
Removed Pin From Net: NetName=GND Pin=U11-4
Removed Pin From Net: NetName=NetR54_2 Pin=U11-5
Removed Pin From Net: NetName=5V_U11 Pin=U11-6
Removed Pin From Net: NetName=1V5_REF Pin=U11-7
Removed Pin From Net: NetName=GND Pin=U11-8
Removed Member From Class: ClassName=PhaseMeasurements1 Member=C9A
Removed Member From Class: ClassName=PhaseMeasurements2 Member=C9B
Removed Member From Class: ClassName=PhaseMeasurements3 Member=C9C
Removed Member From Class: ClassName=PhaseMeasurements1 Member=C10A
Removed Member From Class: ClassName=PhaseMeasurements2 Member=C10B
Removed Member From Class: ClassName=PhaseMeasurements3 Member=C10C
Removed Member From Class: ClassName=DC-link Member=C52
Removed Member From Class: ClassName=DC-link Member=C105
Change Component Comment : Designator=Revision Old Comment=Rev03 New Comment=Rev01
Change component parameters: Designator = "Revision" ("Revision"); Footprint = "Designator:comment"; UniqueID = "\AMKHLNHN" ("\AMKHLNHN")
Add component (AddParameter): Name = "Created On"; Value = "6/28/2024 9:00:46 AM"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Package"; Value = "VSSOP-8"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "GBP"; Value = "100MHz"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Last Updated"; Value = "6/28/2024 9:00:46 AM"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Live Cycle Status"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Texas Instruments"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "INA241A2IDGKR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-40 - 125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartID"; Value = "30"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = "INA241A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock number"; Value = "not stored"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "595-INA241A2IDGKR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "Current Sense Amplifier"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "Rail-to-Rail"; VariantName = "[No Variations]"
Added Component: Designator=U14(SOT95P280X145-5N)
Add component (AddParameter): Name = "Component Type"; Value = "Voltage Reference"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.ti.com/general/docs/suppproductinfo.tsp?distId=26&gotoUrl=https://www.ti.com/lit/gpn/ref4132-q1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created from"; Value = "DHufnagel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created On"; Value = "08.07.2022 12:48:56"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Package"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Last Updated"; Value = "08.07.2022 12:59:37"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Live Cycle Status"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Texas Instruments"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "REF4132B25DBVRQ1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-40 - 125 °C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartID"; Value = "10"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = "-40 - 125 °C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock number"; Value = "not stored"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 2"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "595-REF4132B25DBVRQ1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 2"; Value = "296-REF4132B25DBVRQ1CT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "Voltage Reference"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "2.5 V"; VariantName = "[No Variations]"
Added Pin To Net: NetName=GND Pin=C4-1
Added Pin To Net: NetName=5V_U11 Pin=C4-2
Added Pin To Net: NetName=GND Pin=C6A-1
Added Pin To Net: NetName=5V_U2A Pin=C6A-2
Added Pin To Net: NetName=GND Pin=C6B-1
Added Pin To Net: NetName=5V_U2B Pin=C6B-2
Added Pin To Net: NetName=GND Pin=C6C-1
Added Pin To Net: NetName=5V_U2C Pin=C6C-2
Added Pin To Net: NetName=GND Pin=C7-1
Added Pin To Net: NetName=5V_PER Pin=C7-2
Added Pin To Net: NetName=GND Pin=C8-1
Added Pin To Net: NetName=1V5_REF Pin=C8-2
Added Pin To Net: NetName=PHASE_CONNECTOR_1 Pin=U2A-1
Added Pin To Net: NetName=GND Pin=U2A-2
Added Pin To Net: NetName=1V5_REF Pin=U2A-3
Added Pin To Net: NetName=GND Pin=U2A-4
Added Pin To Net: NetName=I_OUTA Pin=U2A-5
Added Pin To Net: NetName=5V_U2A Pin=U2A-6
Added Pin To Net: NetName=1V5_REF Pin=U2A-7
Added Pin To Net: NetName=GND_TOPA Pin=U2A-8
Added Pin To Net: NetName=PHASE_CONNECTOR_2 Pin=U2B-1
Added Pin To Net: NetName=GND Pin=U2B-2
Added Pin To Net: NetName=1V5_REF Pin=U2B-3
Added Pin To Net: NetName=GND Pin=U2B-4
Added Pin To Net: NetName=I_OUTB Pin=U2B-5
Added Pin To Net: NetName=5V_U2B Pin=U2B-6
Added Pin To Net: NetName=1V5_REF Pin=U2B-7
Added Pin To Net: NetName=GND_TOPB Pin=U2B-8
Added Pin To Net: NetName=PHASE_CONNECTOR_3 Pin=U2C-1
Added Pin To Net: NetName=GND Pin=U2C-2
Added Pin To Net: NetName=1V5_REF Pin=U2C-3
Added Pin To Net: NetName=GND Pin=U2C-4
Added Pin To Net: NetName=I_OUTC Pin=U2C-5
Added Pin To Net: NetName=5V_U2C Pin=U2C-6
Added Pin To Net: NetName=1V5_REF Pin=U2C-7
Added Pin To Net: NetName=GND_TOPC Pin=U2C-8
Added Pin To Net: NetName=-V_DC Pin=U11-1
Added Pin To Net: NetName=GND Pin=U11-2
Added Pin To Net: NetName=1V5_REF Pin=U11-3
Added Pin To Net: NetName=GND Pin=U11-4
Added Pin To Net: NetName=NetR54_2 Pin=U11-5
Added Pin To Net: NetName=5V_U11 Pin=U11-6
Added Pin To Net: NetName=1V5_REF Pin=U11-7
Added Pin To Net: NetName=GND Pin=U11-8
Added Pin To Net: NetName=GND Pin=U14-2
Added Pin To Net: NetName=5V_PER Pin=U14-3
Added Pin To Net: NetName=5V_PER Pin=U14-4
Added Pin To Net: NetName=1V5_REF Pin=U14-5
Change Net Name : Old Net Name=1V5_REF New Net Name=2V5_REF
Added Class: Name=2.5V_REF
Added Member To Class: ClassName=DC-link Member=Component C4 100 nF
Added Member To Class: ClassName=PhaseMeasurements1 Member=Component C6A (C6) 100 nF
Added Member To Class: ClassName=PhaseMeasurements2 Member=Component C6B (C6) 100 nF
Added Member To Class: ClassName=PhaseMeasurements3 Member=Component C6C (C6) 100 nF
Added Member To Class: ClassName=DC-Link-Caps Member=Component C40 110 µF
Added Member To Class: ClassName=DC-Link-Caps Member=Component C41 110 µF
Added Member To Class: ClassName=DC-Link-Caps Member=Component C42 110 µF
Added Member To Class: ClassName=DC-Link-Caps Member=Component C43 110 µF
Added Member To Class: ClassName=DC-Link-Caps Member=Component C44 110 µF
Added Member To Class: ClassName=DC-Link-Caps Member=Component C45 110 µF
Added Member To Class: ClassName=DC-Link-Caps Member=Component C46 110 µF
Added Member To Class: ClassName=DC-Link-Caps Member=Component C47 110 µF
Added Member To Class: ClassName=PhaseMeasurements1 Member=Component U2A (U2) INA241A2IDGKR
Added Member To Class: ClassName=PhaseMeasurements2 Member=Component U2B (U2) INA241A2IDGKR
Added Member To Class: ClassName=PhaseMeasurements3 Member=Component U2C (U2) INA241A2IDGKR
Added Member To Class: ClassName=DC-link Member=Component U11 INA241A2IDGKR
Added Rule: Name=Schematic Supply Nets_10
